Index,WindCode,Date,Time,FunctionCode,OrderKind,BSFlag,TradePrice,TradeVolume,AskOrder,BidOrder
9519,601318.SH,601318,20180716,95711070,0,0,83,578800,100,736537,734549
9520,601318.SH,601318,20180716,95711130,0,0,66,579100,300,726547,736557
9521,601318.SH,601318,20180716,95711180,0,0,66,579100,100,726547,736571
9522,601318.SH,601318,20180716,95711180,0,0,66,579100,500,728662,736571
9523,601318.SH,601318,20180716,95711180,0,0,66,579100,400,735860,736571
9524,601318.SH,601318,20180716,95711240,0,0,66,579100,100,735860,736589
9525,601318.SH,601318,20180716,95711330,0,0,83,578800,100,736609,734549
9526,601318.SH,601318,20180716,95711580,0,0,66,578900,200,736611,736655
9527,601318.SH,601318,20180716,95711820,0,0,83,578800,700,736716,734549
9528,601318.SH,601318,20180716,95712060,0,0,66,578900,500,736611,736773
9529,601318.SH,601318,20180716,95712180,0,0,66,578900,1000,736611,736808
9530,601318.SH,601318,20180716,95712310,0,0,83,578800,100,736843,734549
9531,601318.SH,601318,20180716,95712340,0,0,66,578900,100,736611,736848
9532,601318.SH,601318,20180716,95712430,0,0,66,578900,900,736611,736873
9533,601318.SH,601318,20180716,95713800,0,0,66,578900,900,736611,737229
9534,601318.SH,601318,20180716,95713800,0,0,66,578900,100,736759,737229
9535,601318.SH,601318,20180716,95713830,0,0,66,578900,200,736759,737238
9536,601318.SH,601318,20180716,95713830,0,0,66,578900,100,737022,737238
9537,601318.SH,601318,20180716,95713830,0,0,66,578900,200,737133,737238
9538,601318.SH,601318,20180716,95713930,0,0,66,578900,200,737133,737259
9539,601318.SH,601318,20180716,95713930,0,0,66,578900,100,737203,737259
9540,601318.SH,601318,20180716,95714180,0,0,83,578800,600,737324,734549
9541,601318.SH,601318,20180716,95714870,0,0,83,579000,2000,737469,737402
9542,601318.SH,601318,20180716,95714870,0,0,83,578900,500,737469,737425
9543,601318.SH,601318,20180716,95715310,0,0,83,579000,200,737582,737546
9544,601318.SH,601318,20180716,95715780,0,0,83,578900,100,737695,737425
9545,601318.SH,601318,20180716,95715780,0,0,83,578900,100,737695,737426
9546,601318.SH,601318,20180716,95716000,0,0,83,578900,400,737772,737426
9547,601318.SH,601318,20180716,95716170,0,0,66,579000,100,737582,737804
9548,601318.SH,601318,20180716,95716960,0,0,83,578900,200,737992,737446
9549,601318.SH,601318,20180716,95717040,0,0,66,579000,300,737582,738004
9550,601318.SH,601318,20180716,95717040,0,0,83,578900,300,738009,737446
9551,601318.SH,601318,20180716,95717480,0,0,66,579000,400,737582,738090
9552,601318.SH,601318,20180716,95718930,0,0,66,579000,1000,737582,738435
9553,601318.SH,601318,20180716,95719670,0,0,66,579000,200,737582,738624
9554,601318.SH,601318,20180716,95720580,0,0,66,579000,100,737582,738848
9555,601318.SH,601318,20180716,95720580,0,0,66,579000,100,737582,738850
9556,601318.SH,601318,20180716,95721100,0,0,66,579000,200,737582,738959
9557,601318.SH,601318,20180716,95721390,0,0,66,579000,1000,737582,739021
9558,601318.SH,601318,20180716,95721670,0,0,66,579000,1000,737582,739078
9559,601318.SH,601318,20180716,95721810,0,0,66,579000,3200,737582,739116
9560,601318.SH,601318,20180716,95721810,0,0,66,579000,5000,738066,739116
9561,601318.SH,601318,20180716,95721840,0,0,83,579000,100,739135,739116
9562,601318.SH,601318,20180716,95721870,0,0,83,579000,400,739138,739116
9563,601318.SH,601318,20180716,95722630,0,0,83,579000,100,739330,739116
9564,601318.SH,601318,20180716,95723100,0,0,83,579000,200,739452,739116
9565,601318.SH,601318,20180716,95723130,0,0,83,579000,200,739459,739116
9566,601318.SH,601318,20180716,95723720,0,0,83,579000,100,739599,739116
9567,601318.SH,601318,20180716,95724020,0,0,66,579100,100,738629,739659
9568,601318.SH,601318,20180716,95724750,0,0,66,579100,1200,738629,739828
9569,601318.SH,601318,20180716,95725290,0,0,83,579000,100,739965,739116
9570,601318.SH,601318,20180716,95725530,0,0,83,579000,500,740012,739116
9571,601318.SH,601318,20180716,95725530,0,0,83,579000,300,740013,739116
9572,601318.SH,601318,20180716,95726010,0,0,83,579000,300,740143,739116
9573,601318.SH,601318,20180716,95726740,0,0,83,579000,100,740324,739116
9574,601318.SH,601318,20180716,95727050,0,0,66,579100,100,738629,740388
9575,601318.SH,601318,20180716,95727440,0,0,83,579000,700,740460,739116
9576,601318.SH,601318,20180716,95727910,0,0,66,579100,1400,738629,740580
9577,601318.SH,601318,20180716,95727910,0,0,83,579000,300,740581,739116
9578,601318.SH,601318,20180716,95727910,0,0,83,579000,200,740581,739167
9579,601318.SH,601318,20180716,95728230,0,0,83,579000,400,740661,739167
9580,601318.SH,601318,20180716,95728470,0,0,83,579000,200,740714,739262
9581,601318.SH,601318,20180716,95729240,0,0,83,579000,200,740897,739274
9582,601318.SH,601318,20180716,95729520,0,0,66,579100,500,738629,740969
9583,601318.SH,601318,20180716,95729600,0,0,83,579000,100,740988,739351
9584,601318.SH,601318,20180716,95729600,0,0,83,579000,400,740988,739390
9585,601318.SH,601318,20180716,95730150,0,0,66,579100,600,738629,741115
9586,601318.SH,601318,20180716,95730240,0,0,66,579100,300,738629,741141
9587,601318.SH,601318,20180716,95730300,0,0,83,579000,600,741156,739390
9588,601318.SH,601318,20180716,95730300,0,0,83,579000,200,741156,739803
9589,601318.SH,601318,20180716,95730300,0,0,83,579000,200,741156,740041
9590,601318.SH,601318,20180716,95730880,0,0,83,579000,100,741294,740041
9591,601318.SH,601318,20180716,95730880,0,0,83,579000,100,741294,740061
9592,601318.SH,601318,20180716,95731730,0,0,66,579100,100,738629,741524
9593,601318.SH,601318,20180716,95731970,0,0,83,579000,100,741585,740061
9594,601318.SH,601318,20180716,95731970,0,0,83,579000,200,741585,740170
9595,601318.SH,601318,20180716,95732000,0,0,83,579000,500,741590,740170
9596,601318.SH,601318,20180716,95732220,0,0,66,579100,200,738629,741635
9597,601318.SH,601318,20180716,95732270,0,0,66,579100,100,738629,741648
9598,601318.SH,601318,20180716,95732590,0,0,66,579100,600,738629,741732
9599,601318.SH,601318,20180716,95732690,0,0,66,579100,300,738629,741757
9600,601318.SH,601318,20180716,95732780,0,0,83,579000,300,741777,740170
9601,601318.SH,601318,20180716,95733350,0,0,83,579000,100,741897,740352
9602,601318.SH,601318,20180716,95733350,0,0,83,579000,100,741897,740376
9603,601318.SH,601318,20180716,95733430,0,0,83,579000,400,741915,740376
9604,601318.SH,601318,20180716,95734280,0,0,66,579100,500,738629,742105
9605,601318.SH,601318,20180716,95734750,0,0,83,579000,200,742237,740376
9606,601318.SH,601318,20180716,95734860,0,0,83,579000,100,742276,740376
9607,601318.SH,601318,20180716,95734900,0,0,83,579000,200,742290,740376
9608,601318.SH,601318,20180716,95734970,0,0,66,579100,11000,738629,742308
9609,601318.SH,601318,20180716,95734970,0,0,66,579200,1500,726399,742308
9610,601318.SH,601318,20180716,95734970,0,0,66,579200,100,727046,742308
9611,601318.SH,601318,20180716,95734970,0,0,66,579200,800,728177,742308
9612,601318.SH,601318,20180716,95735610,0,0,83,579200,200,742463,742308
9613,601318.SH,601318,20180716,95736570,0,0,83,579200,1300,742710,742308
9614,601318.SH,601318,20180716,95737190,0,0,83,579200,200,742882,742308
9615,601318.SH,601318,20180716,95737480,0,0,83,579200,100,742954,742308
9616,601318.SH,601318,20180716,95738600,0,0,83,579200,400,743228,742308
9617,601318.SH,601318,20180716,95738620,0,0,83,579200,100,743237,742308
9618,601318.SH,601318,20180716,95738740,0,0,83,579200,200,743264,742308
9619,601318.SH,601318,20180716,95739380,0,0,83,579200,2000,743413,742308
9620,601318.SH,601318,20180716,95739420,0,0,83,579200,100,743422,742308
9621,601318.SH,601318,20180716,95739470,0,0,83,579200,700,743432,742308
9622,601318.SH,601318,20180716,95739470,0,0,83,579100,300,743432,742320
9623,601318.SH,601318,20180716,95739600,0,0,83,579100,100,743467,742483
9624,601318.SH,601318,20180716,95739770,0,0,83,579100,200,743508,742483
9625,601318.SH,601318,20180716,95740520,0,0,83,579200,100,743714,743680
9626,601318.SH,601318,20180716,95740520,0,0,83,579100,700,743714,742483
9627,601318.SH,601318,20180716,95740550,0,0,83,579100,1200,743719,742484
9628,601318.SH,601318,20180716,95740550,0,0,83,579100,200,743719,742504
9629,601318.SH,601318,20180716,95740550,0,0,83,579100,200,743719,742604
9630,601318.SH,601318,20180716,95740550,0,0,83,579100,100,743719,742688
9631,601318.SH,601318,20180716,95740550,0,0,83,579100,100,743719,742781
9632,601318.SH,601318,20180716,95740550,0,0,83,579100,500,743719,742966
9633,601318.SH,601318,20180716,95740550,0,0,83,579100,1000,743719,743106
9634,601318.SH,601318,20180716,95740550,0,0,83,579100,100,743719,743108
9635,601318.SH,601318,20180716,95740550,0,0,83,579100,800,743719,743119
9636,601318.SH,601318,20180716,95740920,0,0,83,579100,100,743805,743119
9637,601318.SH,601318,20180716,95741470,0,0,83,579100,200,743939,743119
9638,601318.SH,601318,20180716,95742370,0,0,66,579200,100,744050,744156
9639,601318.SH,601318,20180716,95742800,0,0,83,579100,3700,744259,743119
9640,601318.SH,601318,20180716,95742850,0,0,66,579200,100,744050,744274
9641,601318.SH,601318,20180716,95743080,0,0,66,579200,100,744050,744334
9642,601318.SH,601318,20180716,95743190,0,0,83,579200,600,744369,744334
9643,601318.SH,601318,20180716,95743440,0,0,66,579300,100,727066,744412
9644,601318.SH,601318,20180716,95743440,0,0,66,579300,400,736902,744412
9645,601318.SH,601318,20180716,95743890,0,0,66,579300,500,736902,744518
9646,601318.SH,601318,20180716,95744530,0,0,66,579300,200,736902,744658
9647,601318.SH,601318,20180716,95744780,0,0,66,579300,100,736902,744724
9648,601318.SH,601318,20180716,95744840,0,0,66,579300,100,736902,744735
9649,601318.SH,601318,20180716,95745890,0,0,83,579200,200,744962,744334
9650,601318.SH,601318,20180716,95746010,0,0,66,579300,1000,736902,744994
9651,601318.SH,601318,20180716,95746120,0,0,83,579200,100,745017,744334
9652,601318.SH,601318,20180716,95746120,0,0,83,579200,100,745017,744882
9653,601318.SH,601318,20180716,95746330,0,0,83,579100,200,745082,743119
9654,601318.SH,601318,20180716,95746840,0,0,66,579200,200,745017,745198
9655,601318.SH,601318,20180716,95747750,0,0,83,579100,1000,745409,743308
9656,601318.SH,601318,20180716,95748200,0,0,66,579200,200,745017,745532
9657,601318.SH,601318,20180716,95748360,0,0,66,579200,100,745017,745573
9658,601318.SH,601318,20180716,95748390,0,0,66,579200,300,745017,745586
9659,601318.SH,601318,20180716,95748540,0,0,66,579200,200,745017,745621
9660,601318.SH,601318,20180716,95748540,0,0,83,579100,100,745623,743308
9661,601318.SH,601318,20180716,95748540,0,0,83,579100,200,745623,743384
9662,601318.SH,601318,20180716,95748570,0,0,66,579200,200,745017,745631
9663,601318.SH,601318,20180716,95748570,0,0,66,579200,700,745017,745632
9664,601318.SH,601318,20180716,95748750,0,0,66,579200,200,745017,745678
9665,601318.SH,601318,20180716,95749660,0,0,66,579200,400,745017,745910
9666,601318.SH,601318,20180716,95749920,0,0,66,579200,200,745017,745974
9667,601318.SH,601318,20180716,95750020,0,0,66,579200,300,745017,746001
9668,601318.SH,601318,20180716,95750020,0,0,66,579200,700,745254,746001
9669,601318.SH,601318,20180716,95750330,0,0,83,579100,200,746088,743393
9670,601318.SH,601318,20180716,95750330,0,0,83,579100,900,746088,743395
9671,601318.SH,601318,20180716,95750330,0,0,83,579100,200,746088,743409
9672,601318.SH,601318,20180716,95750330,0,0,83,579100,700,746088,743411
9673,601318.SH,601318,20180716,95751040,0,0,66,579200,500,745254,746258
9674,601318.SH,601318,20180716,95751970,0,0,83,579100,300,746458,743411
9675,601318.SH,601318,20180716,95752070,0,0,83,579100,300,746489,743411
9676,601318.SH,601318,20180716,95753730,0,0,66,579200,100,745848,746906
9677,601318.SH,601318,20180716,95753730,0,0,66,579200,200,746280,746906
9678,601318.SH,601318,20180716,95754070,0,0,66,579200,200,746280,746975
9679,601318.SH,601318,20180716,95754260,0,0,66,579200,100,746280,747013
9680,601318.SH,601318,20180716,95754260,0,0,66,579200,100,746282,747013
9681,601318.SH,601318,20180716,95754820,0,0,66,579200,100,746282,747160
9682,601318.SH,601318,20180716,95754820,0,0,66,579200,100,746386,747160
9683,601318.SH,601318,20180716,95754940,0,0,66,579200,100,746386,747185
9684,601318.SH,601318,20180716,95755010,0,0,66,579200,500,747048,747199
9685,601318.SH,601318,20180716,95755300,0,0,66,579200,100,747048,747291
9686,601318.SH,601318,20180716,95755390,0,0,66,579200,1400,747048,747315
9687,601318.SH,601318,20180716,95755390,0,0,66,579300,4700,736902,747315
9688,601318.SH,601318,20180716,95755390,0,0,66,579300,300,744015,747315
9689,601318.SH,601318,20180716,95755390,0,0,66,579300,100,745662,747315
9690,601318.SH,601318,20180716,95755390,0,0,66,579300,800,746264,747315
9691,601318.SH,601318,20180716,95755390,0,0,66,579300,100,746506,747315
9692,601318.SH,601318,20180716,95755650,0,0,66,579400,100,726485,747365
9693,601318.SH,601318,20180716,95755650,0,0,66,579400,100,728239,747365
9694,601318.SH,601318,20180716,95756280,0,0,83,579300,300,747522,747315
9695,601318.SH,601318,20180716,95756340,0,0,83,579300,1000,747541,747315
9696,601318.SH,601318,20180716,95756540,0,0,66,579400,400,728239,747601
9697,601318.SH,601318,20180716,95756540,0,0,66,579400,100,728906,747601
9698,601318.SH,601318,20180716,95756540,0,0,66,579400,200,728906,747602
9699,601318.SH,601318,20180716,95756540,0,0,66,579400,500,731288,747602
9700,601318.SH,601318,20180716,95756540,0,0,66,579400,200,732129,747602
9701,601318.SH,601318,20180716,95756540,0,0,66,579400,1700,740982,747602
9702,601318.SH,601318,20180716,95756540,0,0,66,579400,100,740982,747603
9703,601318.SH,601318,20180716,95757160,0,0,66,579500,100,712953,747760
9704,601318.SH,601318,20180716,95758030,0,0,83,579400,200,747981,747603
9705,601318.SH,601318,20180716,95758030,0,0,83,579300,1200,747981,747315
9706,601318.SH,601318,20180716,95758070,0,0,83,579300,200,747987,747315
9707,601318.SH,601318,20180716,95758180,0,0,83,579300,200,748027,747315
9708,601318.SH,601318,20180716,95759080,0,0,83,579300,1000,748261,747315
9709,601318.SH,601318,20180716,95759810,0,0,83,579300,400,748451,747315
9710,601318.SH,601318,20180716,95759810,0,0,83,579300,300,748451,747388
9711,601318.SH,601318,20180716,95759810,0,0,83,579300,100,748451,747439
9712,601318.SH,601318,20180716,95759810,0,0,83,579200,700,748451,747497
9713,601318.SH,601318,20180716,95759810,0,0,83,579200,100,748451,747528
9714,601318.SH,601318,20180716,95759810,0,0,83,579200,200,748451,747595
9715,601318.SH,601318,20180716,95759810,0,0,83,579200,300,748451,747696
9716,601318.SH,601318,20180716,95759810,0,0,83,579200,300,748451,747737
9717,601318.SH,601318,20180716,95759810,0,0,83,579200,100,748451,747797
9718,601318.SH,601318,20180716,95759810,0,0,83,579200,200,748451,748014
9719,601318.SH,601318,20180716,95759810,0,0,83,579200,400,748451,748090
9720,601318.SH,601318,20180716,95759810,0,0,83,579200,100,748451,748155
9721,601318.SH,601318,20180716,95759810,0,0,83,579200,2400,748451,748383
9722,601318.SH,601318,20180716,95759840,0,0,83,579200,600,748457,748383
9723,601318.SH,601318,20180716,95800190,0,0,83,579100,100,748546,743411
9724,601318.SH,601318,20180716,95800910,0,0,66,579400,100,748299,748752
9725,601318.SH,601318,20180716,95801880,0,0,83,579400,100,749026,748844
9726,601318.SH,601318,20180716,95801880,0,0,83,579400,100,749026,748876
9727,601318.SH,601318,20180716,95801930,0,0,83,579300,200,749040,748958
9728,601318.SH,601318,20180716,95802640,0,0,83,579300,300,749209,748958
9729,601318.SH,601318,20180716,95802640,0,0,83,579200,200,749209,748959
9730,601318.SH,601318,20180716,95802640,0,0,83,579200,400,749209,748991
9731,601318.SH,601318,20180716,95802640,0,0,83,579200,100,749209,749080
9732,601318.SH,601318,20180716,95802810,0,0,66,579400,100,749026,749245
9733,601318.SH,601318,20180716,95803010,0,0,83,579200,400,749303,749080
9734,601318.SH,601318,20180716,95803010,0,0,83,579100,2600,749303,743411
9735,601318.SH,601318,20180716,95803800,0,0,66,579500,100,712953,749500
9736,601318.SH,601318,20180716,95803910,0,0,66,579500,200,712953,749533
9737,601318.SH,601318,20180716,95803910,0,0,66,579500,100,712953,749544
9738,601318.SH,601318,20180716,95804000,0,0,66,579500,100,712953,749561
9739,601318.SH,601318,20180716,95804340,0,0,66,579300,100,749647,749666
9740,601318.SH,601318,20180716,95804730,0,0,83,579200,100,749753,749308
9741,601318.SH,601318,20180716,95804840,0,0,66,579300,200,749647,749763
9742,601318.SH,601318,20180716,95805000,0,0,83,579200,500,749826,749308
9743,601318.SH,601318,20180716,95805650,0,0,66,579300,500,749647,749989
9744,601318.SH,601318,20180716,95805680,0,0,66,579300,200,749647,749996
9745,601318.SH,601318,20180716,95806010,0,0,83,579200,200,750063,749308
9746,601318.SH,601318,20180716,95806190,0,0,66,579400,100,749790,750101
9747,601318.SH,601318,20180716,95806630,0,0,83,579200,200,750205,749308
9748,601318.SH,601318,20180716,95806800,0,0,66,579400,100,749832,750248
9749,601318.SH,601318,20180716,95806970,0,0,66,579300,100,750278,750294
9750,601318.SH,601318,20180716,95806970,0,0,66,579300,100,750278,750299
9751,601318.SH,601318,20180716,95807350,0,0,66,579300,100,750278,750377
9752,601318.SH,601318,20180716,95807660,0,0,83,579200,2000,750455,749308
9753,601318.SH,601318,20180716,95808540,0,0,66,579300,100,750278,750684
9754,601318.SH,601318,20180716,95808700,0,0,66,579300,500,750278,750715
9755,601318.SH,601318,20180716,95809410,0,0,83,579400,100,750889,750753
9756,601318.SH,601318,20180716,95809970,0,0,66,579500,500,712953,751014
9757,601318.SH,601318,20180716,95810670,0,0,66,579400,600,751133,751200
9758,601318.SH,601318,20180716,95811080,0,0,66,579400,100,751133,751315
9759,601318.SH,601318,20180716,95811140,0,0,83,579300,200,751330,750796
9760,601318.SH,601318,20180716,95811140,0,0,83,579200,100,751330,749308
9761,601318.SH,601318,20180716,95811640,0,0,83,579200,3500,751443,749308
9762,601318.SH,601318,20180716,95812370,0,0,66,579400,2500,751133,751590
9763,601318.SH,601318,20180716,95813050,0,0,66,579400,400,751133,751729
9764,601318.SH,601318,20180716,95813070,0,0,66,579400,500,751133,751738
9765,601318.SH,601318,20180716,95813070,0,0,66,579400,300,751497,751738
9766,601318.SH,601318,20180716,95813070,0,0,66,579400,1300,751543,751738
9767,601318.SH,601318,20180716,95813200,0,0,66,579400,400,751543,751764
9768,601318.SH,601318,20180716,95814310,0,0,66,579400,100,751543,752024
9769,601318.SH,601318,20180716,95814500,0,0,83,579300,1000,752063,751726
9770,601318.SH,601318,20180716,95814500,0,0,83,579200,38500,752063,749308
9771,601318.SH,601318,20180716,95814500,0,0,83,579200,300,752063,749402
9772,601318.SH,601318,20180716,95814500,0,0,83,579200,100,752063,749485
9773,601318.SH,601318,20180716,95814500,0,0,83,579200,700,752063,749897
9774,601318.SH,601318,20180716,95814500,0,0,83,579200,200,752063,749952
9775,601318.SH,601318,20180716,95814500,0,0,83,579200,2000,752063,749973
9776,601318.SH,601318,20180716,95814500,0,0,83,579200,500,752063,750184
9777,601318.SH,601318,20180716,95814500,0,0,83,579200,2000,752063,750230
9778,601318.SH,601318,20180716,95814500,0,0,83,579200,300,752063,750231
9779,601318.SH,601318,20180716,95814500,0,0,83,579200,100,752063,750266
9780,601318.SH,601318,20180716,95814500,0,0,83,579200,200,752063,750851
9781,601318.SH,601318,20180716,95814500,0,0,83,579200,1000,752063,750924
9782,601318.SH,601318,20180716,95814500,0,0,83,579200,100,752063,751492
9783,601318.SH,601318,20180716,95814500,0,0,83,579100,1000,752063,743411
9784,601318.SH,601318,20180716,95814500,0,0,83,579100,1300,752063,743480
9785,601318.SH,601318,20180716,95814500,0,0,83,579100,500,752063,743486
9786,601318.SH,601318,20180716,95814500,0,0,83,579100,200,752063,743722
9787,601318.SH,601318,20180716,95814500,0,0,83,579100,200,752063,743876
9788,601318.SH,601318,20180716,95814500,0,0,83,579100,800,752063,743936
9789,601318.SH,601318,20180716,95814500,0,0,83,579100,200,752063,744066
9790,601318.SH,601318,20180716,95814500,0,0,83,579100,2000,752063,744164
9791,601318.SH,601318,20180716,95814500,0,0,83,579100,300,752063,744308
9792,601318.SH,601318,20180716,95814500,0,0,83,579100,500,752063,744345
9793,601318.SH,601318,20180716,95814500,0,0,83,579100,5000,752063,744438
9794,601318.SH,601318,20180716,95814500,0,0,83,579100,5000,752063,744521
9795,601318.SH,601318,20180716,95814500,0,0,83,579100,900,752063,744569
9796,601318.SH,601318,20180716,95814500,0,0,83,579100,100,752063,745899
9797,601318.SH,601318,20180716,95814500,0,0,83,579100,300,752063,746517
9798,601318.SH,601318,20180716,95814500,0,0,83,579100,700,752063,746582
9799,601318.SH,601318,20180716,95815630,0,0,83,579300,100,752343,752071
9800,601318.SH,601318,20180716,95815630,0,0,83,579300,300,752343,752142
9801,601318.SH,601318,20180716,95815750,0,0,66,579200,600,752343,752389
9802,601318.SH,601318,20180716,95816030,0,0,66,579200,5000,752343,752467
9803,601318.SH,601318,20180716,95816250,0,0,66,579200,300,752343,752516
9804,601318.SH,601318,20180716,95816410,0,0,66,579200,100,752343,752553
9805,601318.SH,601318,20180716,95816570,0,0,66,579200,100,752343,752591
9806,601318.SH,601318,20180716,95816670,0,0,66,579200,100,752343,752606
9807,601318.SH,601318,20180716,95816730,0,0,66,579200,200,752343,752619
9808,601318.SH,601318,20180716,95816810,0,0,66,579200,2000,752343,752646
9809,601318.SH,601318,20180716,95817060,0,0,66,579200,900,752343,752716
9810,601318.SH,601318,20180716,95817190,0,0,66,579200,100,752343,752745
9811,601318.SH,601318,20180716,95817620,0,0,66,579200,200,752343,752843
9812,601318.SH,601318,20180716,95817850,0,0,83,579100,300,752897,746582
9813,601318.SH,601318,20180716,95817880,0,0,66,579200,200,752343,752911
9814,601318.SH,601318,20180716,95818320,0,0,66,579200,100,752343,753025
9815,601318.SH,601318,20180716,95818800,0,0,66,579200,100,752343,753141
9816,601318.SH,601318,20180716,95819330,0,0,66,579200,300,752343,753277
9817,601318.SH,601318,20180716,95819720,0,0,66,579200,100,752343,753375
9818,601318.SH,601318,20180716,95819720,0,0,66,579200,500,752343,753377
9819,601318.SH,601318,20180716,95819770,0,0,83,579100,1000,753398,746582
9820,601318.SH,601318,20180716,95819930,0,0,66,579200,300,752343,753440
9821,601318.SH,601318,20180716,95820130,0,0,66,579200,3100,752343,753498
9822,601318.SH,601318,20180716,95820920,0,0,66,579200,100,752343,753684
9823,601318.SH,601318,20180716,95820940,0,0,66,579200,100,752343,753691
9824,601318.SH,601318,20180716,95821690,0,0,66,579200,4500,752343,753856
9825,601318.SH,601318,20180716,95821890,0,0,66,579200,300,752343,753926
9826,601318.SH,601318,20180716,95821980,0,0,83,579100,300,753964,746582
9827,601318.SH,601318,20180716,95822680,0,0,66,579200,300,752343,754145
9828,601318.SH,601318,20180716,95822900,0,0,83,579100,3200,754202,746582
9829,601318.SH,601318,20180716,95822900,0,0,83,579100,1000,754202,746618
9830,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,746935
9831,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,747350
9832,601318.SH,601318,20180716,95822900,0,0,83,579100,900,754202,747629
9833,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,747722
9834,601318.SH,601318,20180716,95822900,0,0,83,579100,300,754202,747820
9835,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,748032
9836,601318.SH,601318,20180716,95822900,0,0,83,579100,10000,754202,748051
9837,601318.SH,601318,20180716,95822900,0,0,83,579100,2100,754202,748420
9838,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,748526
9839,601318.SH,601318,20180716,95822900,0,0,83,579100,200,754202,749185
9840,601318.SH,601318,20180716,95822900,0,0,83,579100,300,754202,749186
9841,601318.SH,601318,20180716,95822900,0,0,83,579100,500,754202,749412
9842,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,750523
9843,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,750944
9844,601318.SH,601318,20180716,95822900,0,0,83,579100,200,754202,751182
9845,601318.SH,601318,20180716,95822900,0,0,83,579100,100,754202,751945
9846,601318.SH,601318,20180716,95822900,0,0,83,579100,200,754202,753742
9847,601318.SH,601318,20180716,95822900,0,0,83,579100,500,754202,754133
9848,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,740406
9849,601318.SH,601318,20180716,95822900,0,0,83,579000,8900,754202,740865
9850,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,741127
9851,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,741150
9852,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,741455
9853,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,741473
9854,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,741761
9855,601318.SH,601318,20180716,95822900,0,0,83,579000,600,754202,741840
9856,601318.SH,601318,20180716,95822900,0,0,83,579000,400,754202,741849
9857,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,741927
9858,601318.SH,601318,20180716,95822900,0,0,83,579000,200,754202,741978
9859,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,742224
9860,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,742248
9861,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,742281
9862,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,742341
9863,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,742413
9864,601318.SH,601318,20180716,95822900,0,0,83,579000,400,754202,742712
9865,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,743001
9866,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,743539
9867,601318.SH,601318,20180716,95822900,0,0,83,579000,1000,754202,744023
9868,601318.SH,601318,20180716,95822900,0,0,83,579000,600,754202,744191
9869,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,744507
9870,601318.SH,601318,20180716,95822900,0,0,83,579000,500,754202,744857
9871,601318.SH,601318,20180716,95822900,0,0,83,579000,200,754202,745292
9872,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,745831
9873,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,747250
9874,601318.SH,601318,20180716,95822900,0,0,83,579000,300,754202,747303
9875,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,747536
9876,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,747714
9877,601318.SH,601318,20180716,95822900,0,0,83,579000,300,754202,747867
9878,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,748129
9879,601318.SH,601318,20180716,95822900,0,0,83,579000,300,754202,751125
9880,601318.SH,601318,20180716,95822900,0,0,83,579000,1500,754202,752209
9881,601318.SH,601318,20180716,95822900,0,0,83,579000,100,754202,752885
9882,601318.SH,601318,20180716,95822900,0,0,83,579000,400,754202,752929
9883,601318.SH,601318,20180716,95822900,0,0,83,579000,200,754202,753561
9884,601318.SH,601318,20180716,95822900,0,0,83,579000,200,754202,754091
9885,601318.SH,601318,20180716,95823170,0,0,66,579000,100,754202,754269
9886,601318.SH,601318,20180716,95823890,0,0,66,579000,18000,754202,754409
9887,601318.SH,601318,20180716,95824060,0,0,66,579000,500,754202,754450
9888,601318.SH,601318,20180716,95824420,0,0,83,578900,100,754536,737666
9889,601318.SH,601318,20180716,95824420,0,0,83,578900,300,754536,737676
9890,601318.SH,601318,20180716,95824560,0,0,66,579000,200,754202,754561
9891,601318.SH,601318,20180716,95824760,0,0,66,579000,500,754202,754615
9892,601318.SH,601318,20180716,95824850,0,0,66,579000,100,754202,754634
9893,601318.SH,601318,20180716,95824900,0,0,66,579000,400,754202,754648
